"name","code","localCode","address","lon","lat","num","quyu"
"北潞园站","01020082","0102020082","展览馆路 北潞园1号北侧","116.350346","39.932307","30","0102"
"大红罗厂站","01020083","0102020083","大红罗厂街与大拐棒胡同交叉口北侧","116.382128","39.933777","30","0102"
"景山公园南门站","01020084","0102060084","景山西街与景山前街交叉口东侧","116.400885","39.929603","30","0102"
"南礼士路北口站","01020085","0102070085","南礼士路阜成门快速公交站对面","116.359594","39.928206","25","0102"
"国润大厦站","01020086","0102030086","阜成门外大街 国润大厦西侧","116.356971","39.928918","35","0102"
"南礼士路站","01020087","0102020087","南礼士路与月坛北街交叉口东北侧","116.359917","39.925699","30","0102"
"科学技术馆站","01020088","0102020088","月坛北街5号楼前","116.357676","39.924215","35","0102"
"月坛北小街站","01020089","0102020089","月坛北街9号楼前","116.353203","39.924167","30","0102"
"月坛北街站","01020090","0102020090","三里河东路与月坛北街交叉口西北侧","116.351258","39.924184","30","0102"
"月坛北街西口站","01020091","0102040091","月坛北街15号楼前","116.349012","39.924149","30","0102"
"银岛饭店站","01020092","0102040092","月坛南街32号楼前","116.347004","39.919598","30","0102"
"月坛南街站","01020093","0102030093","月坛南街与三里河东路交叉口西北侧","116.351478","39.92075","25","0102"
"二七剧场站","01020094","0102040094","月坛南街与二七剧场路交叉口东侧","116.353113","39.919563","25","0102"
"儿童医院站","01020095","0102030095","月坛南街与南礼士路交叉口东南侧","116.359702","39.919328","30","0102"
"中央人民广播电台站","01020096","0102020096","西便门外大街与真武庙二条交叉口北侧","116.358116","39.911086","30","0102"
"真武庙三里站","01020097","0102020097","真武庙路四条与白云路交叉口东北侧","116.349569","39.909318","35","0102"
"白云路站","01020098","0102020098","白云观街北里与白云路交叉口西南侧","116.348859","39.907731","35","0102"
"红莲南路站","01020099","0102020099","红莲南路与莲花河东侧路交叉口东北侧","116.344368","39.883042","35","0102"
"南礼士路南口站","01020100","0102020100","南礼士路与乐道巷交叉口东南侧","116.359338","39.915683","25","0102"
"天宁寺南里北门站","01020101","0102020101","天宁寺南里社区北门对面","116.350957","39.897975","30","0102"
"富卓商厦站","01020102","0102020102","宣外大街与西草场街交叉口西南侧","116.381212","39.898688","30","0102"
"手帕口桥站","01020103","0102050103","广安门外大街与手帕口北街交叉口西侧","116.348545","39.895799","45","0102"
"广外医院站","01020104","0102030104","广安门外大街 莲花河北侧","116.338497","39.895432","30","0102"
"华联商厦站","01020105","0102040105","广外大街182号楼前","116.343914","39.895308","45","0102"
"广外大街站","01020106","0102070106","广安门外大街4号楼前","116.352026","39.895027","30","0102"
"广安门外南滨河路站","01020107","0102030107","椿树馆街与广安门南滨河路交叉口北侧","116.355049","39.891339","30","0102"
"红居街站","01020108","0102020108","红居东街与红居街交叉口南侧","116.34629","39.892055","30","0102"
"红莲北里站","01020109","0102020109","马连道南街红莲北里9-2号楼前","116.338156","39.890377","25","0102"
"红莲中里站","01020110","0102020110","马连道南街与红莲路交叉口西南侧","116.340177","39.890159","40","0102"
"新年华购物中心站","01020111","0102040111","马连道路与红莲南路交叉口东南侧","116.335142","39.88273","25","0102"
"鸭子桥南里站","01020112","0102020112","鸭子桥南里5号楼东侧","116.355619","39.881889","30","0102"
"槐柏树南里站","01020113","0102020113","槐柏树南里1号楼前","116.361404","39.901822","30","0102"
"金色夏日酒店站","01020114","0102020114","槐柏树街南里11号对面","116.35954","39.900528","45","0102"
"广义街站","01020115","0102020115","广义街4号楼前","116.363398","39.898799","30","0102"
"北线阁街站","01020116","0102030116","广安门内大街与北线阁街交叉口西北侧","116.359711","39.895712","30","0102"
"牛街路口西站","01020117","0102070117","长椿街与广安门内大街交叉口西侧","116.369628","39.895488","30","0102"
"通河巷西口站","01020118","0102020118","广安门南街与通河巷交叉口东北侧","116.357618","39.886246","30","0102"
"樱桃三条站","01020119","0102020119","白广路与樱桃三条交叉口东北侧","116.365914","39.886011","30","0102"
"中国地图出版社站","01020120","0102030120","白广路与白纸坊西街交叉口东北侧","116.365887","39.884197","35","0102"
"白纸坊西街站","01020121","0102040121","白纸坊西街16号北侧","116.365424","39.883571","30","0102"
"北京卫生学校站","01020122","0102040122","南横西街96号院1号楼前","116.373365","39.889104","20","0102"
"双槐里小区站","01020123","0102020123","南横西街 北京市西城区城市管理监察大队对面","116.377798","39.889184","30","0102"
"三里河一区站","01020124","0102020124","月坛北街与三里河东路交叉口西南侧","116.351303","39.923344","30","0102"
"西城区第二文化馆站","01020125","0102060125","菜市口大街 西城区第二文化馆北侧","116.381189","39.880498","40","0102"
"陶然亭公园北门站","01020126","0102060126","陶然亭公园北门西侧","116.388003","39.885028","40","0102"
"东经路站","01020127","0102020127","东经路98号西南侧","116.399654","39.888235","30","0102"
